cell_id;antenna_id;service
C0006488;ANT001487;B7
C0006489;ANT001487;B32
C0006490;ANT001487;B20
C0006491;ANT001487;N28
C0006492;ANT001487;N1
C0006493;ANT001487;B1
C0006494;ANT001487;N78
C0006495;ANT001488;GSM900
C0006496;ANT001488;B3
C0006497;ANT001488;B7
C0006498;ANT001488;B32
C0006499;ANT001488;B20
C0006500;ANT001488;N28
C0006501;ANT001488;N1
C0006502;ANT001488;B1
C0006503;ANT001488;N78
C0006504;ANT001489;GSM900
C0006505;ANT001489;B3
C0006506;ANT001489;B7
C0006507;ANT001489;B32
C0006508;ANT001489;B20
C0006509;ANT001489;N28
C0006510;ANT001489;N1
C0006511;ANT001489;B1
C0006512;ANT001489;N78
C0006513;ANT001490;GSM900
C0006514;ANT001490;B8
C0006515;ANT001490;B3
C0006516;ANT001490;B32
C0006517;ANT001490;B20
C0006518;ANT001490;N28
C0006519;ANT001490;N1
C0006520;ANT001490;B1
C0006521;ANT001490;N78
C0006522;ANT001491;GSM900
C0006523;ANT001491;B8
C0006524;ANT001491;B3
C0006525;ANT001491;B32
C0006526;ANT001491;B20
C0006527;ANT001491;N28
C0006528;ANT001491;N1
C0006529;ANT001491;B1
C0006530;ANT001491;N78
C0006531;ANT001492;GSM900
C0006532;ANT001492;B8
C0006533;ANT001492;B3
C0006534;ANT001492;B32
C0006535;ANT001492;B20
C0006536;ANT001492;N28
C0006537;ANT001492;N1
C0006538;ANT001492;B1
C0006539;ANT001492;N78
C0006540;ANT001493;GSM900
C0006541;ANT001493;B8
C0006542;ANT001493;B3
C0006543;ANT001493;B32
C0006544;ANT001493;B20
C0006545;ANT001493;N28
C0006546;ANT001493;N1
C0006547;ANT001493;B1
C0006548;ANT001494;GSM900
C0006549;ANT001494;B8
C0006550;ANT001494;B3
C0006551;ANT001494;B32
C0006552;ANT001494;B20
C0006553;ANT001494;N28
C0006554;ANT001494;N1
C0006555;ANT001494;B1
C0006556;ANT001495;GSM900
C0006557;ANT001495;B8
C0006558;ANT001495;B3
C0006559;ANT001495;B32
C0006560;ANT001495;B20
C0006561;ANT001495;N28
C0006562;ANT001495;N1
C0006563;ANT001495;B1
C0006564;ANT001496;N78
C0006565;ANT001496;B1
C0006566;ANT001496;B3
C0006567;ANT001496;B32
C0006568;ANT001497;N78
C0006569;ANT001497;B1
C0006570;ANT001497;B3
C0006571;ANT001497;B32
C0006572;ANT001498;N78
C0006573;ANT001498;B1
C0006574;ANT001498;B3
C0006575;ANT001498;B32
C0006576;ANT001499;GSM900
C0006577;ANT001499;B3
C0006578;ANT001499;B32
C0006579;ANT001499;B7
C0006580;ANT001499;B8
C0006581;ANT001499;B20
C0006582;ANT001499;N28
C0006583;ANT001499;B1
C0006584;ANT001499;N78
C0006585;ANT001500;GSM900
C0006586;ANT001500;B3
C0006587;ANT001500;B32
C0006588;ANT001500;B7
C0006589;ANT001500;B8
C0006590;ANT001500;B20
C0006591;ANT001500;N28
C0006592;ANT001500;B1
C0006593;ANT001500;N78
C0006594;ANT001501;GSM900
C0006595;ANT001501;B3
C0006596;ANT001501;B32
C0006597;ANT001501;B7
C0006598;ANT001501;B8
C0006599;ANT001501;B20
C0006600;ANT001501;N28
C0006601;ANT001501;B1
C0006602;ANT001501;N78
C0006603;ANT001502;B8
C0006604;ANT001502;B3
C0006605;ANT001502;B32
C0006606;ANT001502;B7
C0006607;ANT001502;B20
C0006608;ANT001502;N28
C0006609;ANT001502;N1
C0006610;ANT001502;B1
C0006611;ANT001503;GSM900
C0006612;ANT001503;B8
C0006613;ANT001503;B32
C0006614;ANT001503;B3
C0006615;ANT001503;B7
C0006616;ANT001503;B20
C0006617;ANT001503;N28
C0006618;ANT001503;N1
C0006619;ANT001503;B1
C0006620;ANT001503;N78
C0006621;ANT001504;GSM900
C0006622;ANT001504;B8
C0006623;ANT001504;B32
C0006624;ANT001504;B3
C0006625;ANT001504;B7
C0006626;ANT001504;B20
C0006627;ANT001504;N28
C0006628;ANT001504;N1
C0006629;ANT001504;B1
C0006630;ANT001504;N78
C0006631;ANT001505;GSM900
C0006632;ANT001505;B8
C0006633;ANT001505;B32
C0006634;ANT001505;B3
C0006635;ANT001505;B7
C0006636;ANT001505;B20
C0006637;ANT001505;N28
C0006638;ANT001505;N1
C0006639;ANT001505;B1
C0006640;ANT001505;N78
C0006641;ANT001506;N1
C0006642;ANT001506;B20
C0006643;ANT001506;B8
C0006644;ANT001506;B3
C0006645;ANT001507;N1
C0006646;ANT001507;B20
C0006647;ANT001507;B8
C0006648;ANT001507;B3
C0006649;ANT001508;N1
C0006650;ANT001508;B20
C0006651;ANT001508;B8
C0006652;ANT001508;B3
C0006653;ANT001509;N1
C0006654;ANT001509;B20
C0006655;ANT001509;B8
C0006656;ANT001509;B3
C0006657;ANT001510;GSM900
C0006658;ANT001510;B8
C0006659;ANT001510;B32
C0006660;ANT001510;B3
C0006661;ANT001510;B7
C0006662;ANT001510;B20
C0006663;ANT001510;N28
C0006664;ANT001510;N1
C0006665;ANT001510;B1
C0006666;ANT001510;N78
C0006667;ANT001511;GSM900
C0006668;ANT001511;B8
C0006669;ANT001511;B32
C0006670;ANT001511;B3
C0006671;ANT001511;B7
C0006672;ANT001511;B20
C0006673;ANT001511;N28
C0006674;ANT001511;N1
C0006675;ANT001511;B1
C0006676;ANT001511;N78
C0006677;ANT001512;GSM900
C0006678;ANT001512;B8
C0006679;ANT001512;B32
C0006680;ANT001512;B3
C0006681;ANT001512;B7
C0006682;ANT001512;B20
C0006683;ANT001512;N28
C0006684;ANT001512;N1
C0006685;ANT001512;B1
C0006686;ANT001512;N78
C0006687;ANT001513;GSM900
C0006688;ANT001513;B8
C0006689;ANT001513;B32
C0006690;ANT001513;B3
C0006691;ANT001513;B7
C0006692;ANT001513;B20
C0006693;ANT001513;N28
C0006694;ANT001513;N1
C0006695;ANT001513;B1
C0006696;ANT001513;N78
C0006697;ANT001514;GSM900
C0006698;ANT001514;B8
C0006699;ANT001514;B32
C0006700;ANT001514;B3
C0006701;ANT001514;B7
C0006702;ANT001514;B20
C0006703;ANT001514;N28
C0006704;ANT001514;N1
C0006705;ANT001514;B1
C0006706;ANT001514;N78
C0006707;ANT001515;GSM900
C0006708;ANT001515;B8
C0006709;ANT001515;B32
C0006710;ANT001515;B3
C0006711;ANT001515;B7
C0006712;ANT001515;B20
C0006713;ANT001515;N28
C0006714;ANT001515;N1
C0006715;ANT001515;B1
C0006716;ANT001515;N78
C0006717;ANT001516;GSM900
C0006718;ANT001516;B8
C0006719;ANT001516;B32
C0006720;ANT001516;B3
C0006721;ANT001516;B7
C0006722;ANT001516;B20
C0006723;ANT001516;N28
C0006724;ANT001516;N1
C0006725;ANT001516;B1
C0006726;ANT001516;N78
C0006727;ANT001517;GSM900
C0006728;ANT001517;B8
C0006729;ANT001517;B32
C0006730;ANT001517;B3
C0006731;ANT001517;B7
C0006732;ANT001517;B20
C0006733;ANT001517;N28
C0006734;ANT001517;N1
C0006735;ANT001517;B1
C0006736;ANT001517;N78
C0006737;ANT001518;GSM900
C0006738;ANT001518;B8
C0006739;ANT001518;B32
C0006740;ANT001518;B3
C0006741;ANT001518;B7
C0006742;ANT001518;B20
C0006743;ANT001518;N28
C0006744;ANT001518;N1
C0006745;ANT001518;B1
C0006746;ANT001518;N78
C0006747;ANT001519;N1
C0006748;ANT001519;GSM900
C0006749;ANT001519;B8
C0006750;ANT001520;N1
C0006751;ANT001520;GSM900
C0006752;ANT001520;B8
C0006753;ANT001521;N1
C0006754;ANT001521;GSM900
C0006755;ANT001521;B8
C0006756;ANT001522;N1
C0006757;ANT001522;GSM900
C0006758;ANT001522;B8
C0006759;ANT001523;N1
C0006760;ANT001523;GSM900
C0006761;ANT001523;B8
C0006762;ANT001524;N1
C0006763;ANT001524;GSM900
C0006764;ANT001524;B8
C0006765;ANT001525;GSM900
C0006766;ANT001525;B8
C0006767;ANT001525;B3
C0006768;ANT001525;B32
C0006769;ANT001525;N1
C0006770;ANT001526;GSM900
C0006771;ANT001526;B8
C0006772;ANT001526;B3
C0006773;ANT001526;B32
C0006774;ANT001526;N1
C0006775;ANT001527;GSM900
C0006776;ANT001527;B8
C0006777;ANT001527;B3
C0006778;ANT001527;B32
C0006779;ANT001527;N1
C0006780;ANT001528;GSM900
C0006781;ANT001528;B8
C0006782;ANT001528;B32
C0006783;ANT001528;B3
C0006784;ANT001528;B7
C0006785;ANT001528;B20
C0006786;ANT001528;N28
C0006787;ANT001528;B1
C0006788;ANT001528;N78
C0006789;ANT001529;GSM900
C0006790;ANT001529;B8
C0006791;ANT001529;B32
C0006792;ANT001529;B3
C0006793;ANT001529;B7
C0006794;ANT001529;B20
C0006795;ANT001529;N28
C0006796;ANT001529;B1
C0006797;ANT001529;N78
C0006798;ANT001530;GSM900
C0006799;ANT001530;B8
C0006800;ANT001530;B32
C0006801;ANT001530;B3
C0006802;ANT001530;B7
C0006803;ANT001530;B20
C0006804;ANT001530;N28
C0006805;ANT001530;B1
C0006806;ANT001530;N78
C0006807;ANT001531;GSM900
C0006808;ANT001531;B8
C0006809;ANT001531;B32
C0006810;ANT001531;B3
C0006811;ANT001531;B7
C0006812;ANT001531;B20
C0006813;ANT001531;N28
C0006814;ANT001531;B1
C0006815;ANT001531;N78
C0006816;ANT001532;GSM900
C0006817;ANT001532;B8
C0006818;ANT001532;B32
C0006819;ANT001532;B3
C0006820;ANT001532;B7
C0006821;ANT001532;B20
C0006822;ANT001532;N28
C0006823;ANT001532;B1
C0006824;ANT001532;N78
C0006825;ANT001533;GSM900
C0006826;ANT001533;B8
C0006827;ANT001533;B32
C0006828;ANT001533;B3
C0006829;ANT001533;B7
C0006830;ANT001533;B20
C0006831;ANT001533;N28
C0006832;ANT001533;B1
C0006833;ANT001533;N78
C0006834;ANT001534;GSM900
C0006835;ANT001534;B8
C0006836;ANT001534;B3
C0006837;ANT001534;B7
C0006838;ANT001534;N28
C0006839;ANT001534;N1
C0006840;ANT001534;N78
C0006841;ANT001535;GSM900
C0006842;ANT001535;B8
C0006843;ANT001535;B3
C0006844;ANT001535;B7
C0006845;ANT001535;N28
C0006846;ANT001535;N1
C0006847;ANT001535;N78
C0006848;ANT001536;GSM900
C0006849;ANT001536;B8
C0006850;ANT001536;B3
C0006851;ANT001536;B7
C0006852;ANT001536;N28
C0006853;ANT001536;N1
C0006854;ANT001536;N78
C0006855;ANT001537;GSM900
C0006856;ANT001537;B3
C0006857;ANT001537;B7
C0006858;ANT001537;B20
C0006859;ANT001537;N28
C0006860;ANT001537;N1
C0006861;ANT001537;N78
C0006862;ANT001538;GSM900
C0006863;ANT001538;B3
C0006864;ANT001538;B7
C0006865;ANT001538;B20
C0006866;ANT001538;N28
C0006867;ANT001538;N1
C0006868;ANT001538;N78
C0006869;ANT001539;GSM900
C0006870;ANT001539;B3
C0006871;ANT001539;B7
C0006872;ANT001539;B20
C0006873;ANT001539;N28
C0006874;ANT001539;N1
C0006875;ANT001539;N78
C0006876;ANT001540;GSM900
C0006877;ANT001540;B3
C0006878;ANT001540;B7
C0006879;ANT001540;B20
C0006880;ANT001540;N28
C0006881;ANT001540;N1
C0006882;ANT001540;N78
C0006883;ANT001541;GSM900
C0006884;ANT001541;B3
C0006885;ANT001541;B7
C0006886;ANT001541;B20
C0006887;ANT001541;N28
C0006888;ANT001541;N1
C0006889;ANT001541;N78
C0006890;ANT001542;GSM900
C0006891;ANT001542;B3
C0006892;ANT001542;B7
C0006893;ANT001542;B20
C0006894;ANT001542;N28
C0006895;ANT001542;N1
C0006896;ANT001542;N78
C0006897;ANT001543;GSM900
C0006898;ANT001543;B3
C0006899;ANT001543;B7
C0006900;ANT001543;B20
C0006901;ANT001543;N28
C0006902;ANT001543;N1
C0006903;ANT001543;N78
C0006904;ANT001544;GSM900
C0006905;ANT001544;B3
C0006906;ANT001544;B7
C0006907;ANT001544;B20
C0006908;ANT001544;N28
C0006909;ANT001544;N1
C0006910;ANT001544;N78
C0006911;ANT001545;GSM900
C0006912;ANT001545;B3
C0006913;ANT001545;B7
C0006914;ANT001545;B20
C0006915;ANT001545;N28
C0006916;ANT001545;N1
C0006917;ANT001545;N78
C0006918;ANT001546;GSM900
C0006919;ANT001546;B8
C0006920;ANT001546;B32
C0006921;ANT001546;B3
C0006922;ANT001546;B7
C0006923;ANT001546;B20
C0006924;ANT001546;N28
C0006925;ANT001546;N1
C0006926;ANT001546;B1
C0006927;ANT001546;N78
C0006928;ANT001547;GSM900
C0006929;ANT001547;B8
C0006930;ANT001547;B32
C0006931;ANT001547;B3
C0006932;ANT001547;B7
C0006933;ANT001547;B20
C0006934;ANT001547;N28
C0006935;ANT001547;N1
C0006936;ANT001547;B1
C0006937;ANT001547;N78
C0006938;ANT001548;GSM900
C0006939;ANT001548;B8
C0006940;ANT001548;B32
C0006941;ANT001548;B3
C0006942;ANT001548;B7
C0006943;ANT001548;B20
C0006944;ANT001548;N28
C0006945;ANT001548;N1
C0006946;ANT001548;B1
C0006947;ANT001548;N78
C0006948;ANT001549;GSM900
C0006949;ANT001549;B8
C0006950;ANT001549;B32
C0006951;ANT001549;B3
C0006952;ANT001549;B7
C0006953;ANT001549;B20
C0006954;ANT001549;N28
C0006955;ANT001549;N1
C0006956;ANT001549;B1
C0006957;ANT001549;N78
C0006958;ANT001550;GSM900
C0006959;ANT001550;B8
C0006960;ANT001550;B32
C0006961;ANT001550;B3
C0006962;ANT001550;B7
C0006963;ANT001550;B20
C0006964;ANT001550;N28
C0006965;ANT001550;N1
C0006966;ANT001550;B1
C0006967;ANT001550;N78
C0006968;ANT001551;GSM900
C0006969;ANT001551;B8
C0006970;ANT001551;B32
C0006971;ANT001551;B3
C0006972;ANT001551;B7
C0006973;ANT001551;B20
C0006974;ANT001551;N28
C0006975;ANT001551;N1
C0006976;ANT001551;B1
C0006977;ANT001551;N78
C0006978;ANT001552;GSM900
C0006979;ANT001552;B8
C0006980;ANT001552;B32
C0006981;ANT001552;B3
C0006982;ANT001552;B7
C0006983;ANT001552;B20
C0006984;ANT001552;N28
C0006985;ANT001552;N1
C0006986;ANT001552;B1
C0006987;ANT001552;N78
C0006988;ANT001553;GSM900
C0006989;ANT001553;B8
C0006990;ANT001553;B32
C0006991;ANT001553;B3
C0006992;ANT001553;B7
C0006993;ANT001553;B20
C0006994;ANT001553;N28
C0006995;ANT001553;N1
C0006996;ANT001553;B1
C0006997;ANT001553;N78
C0006998;ANT001554;GSM900
C0006999;ANT001554;B8
C0007000;ANT001554;B32
C0007001;ANT001554;B3
C0007002;ANT001554;B7
C0007003;ANT001554;B20
C0007004;ANT001554;N28
C0007005;ANT001554;N1
C0007006;ANT001554;B1
C0007007;ANT001554;N78
C0007008;ANT001555;B8
C0007009;ANT001555;B3
C0007010;ANT001555;N28
C0007011;ANT001555;N1
C0007012;ANT001555;B1
C0007013;ANT001555;N78
C0007014;ANT001556;B8
C0007015;ANT001556;B3
C0007016;ANT001556;N28
C0007017;ANT001556;N1
C0007018;ANT001556;B1
C0007019;ANT001556;N78
C0007020;ANT001557;B8
C0007021;ANT001557;B3
C0007022;ANT001557;N28
C0007023;ANT001557;N1
C0007024;ANT001557;B1
C0007025;ANT001557;N78
C0007026;ANT001558;GSM900
C0007027;ANT001558;B3
C0007028;ANT001558;N28
C0007029;ANT001558;B7
C0007030;ANT001559;GSM900
C0007031;ANT001559;B3
C0007032;ANT001559;N28
C0007033;ANT001559;B7
C0007034;ANT001560;GSM900
C0007035;ANT001560;B3
C0007036;ANT001560;N28
C0007037;ANT001560;B7
C0007038;ANT001561;GSM900
C0007039;ANT001561;B8
C0007040;ANT001561;B32
C0007041;ANT001561;N28
C0007042;ANT001561;N1
C0007043;ANT001561;B1
C0007044;ANT001561;N78
C0007045;ANT001562;GSM900
C0007046;ANT001562;B8
C0007047;ANT001562;B32
C0007048;ANT001562;N28
C0007049;ANT001562;N1
C0007050;ANT001562;B1
C0007051;ANT001562;N78
C0007052;ANT001563;GSM900
C0007053;ANT001563;B8
C0007054;ANT001563;B32
C0007055;ANT001563;N28
C0007056;ANT001563;N1
C0007057;ANT001563;B1
C0007058;ANT001563;N78
C0007059;ANT001564;GSM900
C0007060;ANT001564;B3
C0007061;ANT001564;B7
C0007062;ANT001564;B32
C0007063;ANT001564;B20
C0007064;ANT001564;N28
C0007065;ANT001564;N1
C0007066;ANT001564;B1
C0007067;ANT001565;GSM900
C0007068;ANT001565;B3
C0007069;ANT001565;B7
C0007070;ANT001565;B32
C0007071;ANT001565;B20
C0007072;ANT001565;N28
C0007073;ANT001565;N1
C0007074;ANT001565;B1
C0007075;ANT001566;GSM900
C0007076;ANT001566;B3
C0007077;ANT001566;B7
C0007078;ANT001566;B32
C0007079;ANT001566;B20
C0007080;ANT001566;N28
C0007081;ANT001566;N1
C0007082;ANT001566;B1
C0007083;ANT001567;GSM900
C0007084;ANT001567;B3
C0007085;ANT001567;B8
C0007086;ANT001567;B7
C0007087;ANT001567;N28
C0007088;ANT001567;N1
C0007089;ANT001567;B1
C0007090;ANT001568;GSM900
C0007091;ANT001568;B3
C0007092;ANT001568;B8
C0007093;ANT001568;B7
C0007094;ANT001568;N28
C0007095;ANT001568;N1
C0007096;ANT001568;B1
C0007097;ANT001569;GSM900
C0007098;ANT001569;B3
C0007099;ANT001569;B8
C0007100;ANT001569;B7
C0007101;ANT001569;N28
C0007102;ANT001569;N1
C0007103;ANT001569;B1
C0007104;ANT001570;N1
C0007105;ANT001570;N28
C0007106;ANT001570;B7
C0007107;ANT001571;N1
C0007108;ANT001571;N28
C0007109;ANT001571;B7
C0007110;ANT001572;N1
C0007111;ANT001572;N28
C0007112;ANT001572;B7
C0007113;ANT001573;N1
C0007114;ANT001573;N28
C0007115;ANT001573;B7
C0007116;ANT001574;N1
C0007117;ANT001574;N28
C0007118;ANT001574;B7
C0007119;ANT001575;N1
C0007120;ANT001575;N28
C0007121;ANT001575;B7
C0007122;ANT001576;N1
C0007123;ANT001576;B20
C0007124;ANT001576;B3
C0007125;ANT001576;N78
C0007126;ANT001577;N1
C0007127;ANT001577;B20
C0007128;ANT001577;B3
C0007129;ANT001577;N78
C0007130;ANT001578;N1
C0007131;ANT001578;B20
C0007132;ANT001578;B3
C0007133;ANT001578;N78
C0007134;ANT001579;B3
C0007135;ANT001579;B7
C0007136;ANT001579;B32
C0007137;ANT001579;B8
C0007138;ANT001579;N28
C0007139;ANT001579;N1
C0007140;ANT001579;B1
C0007141;ANT001579;N78
C0007142;ANT001580;B3
C0007143;ANT001580;B7
C0007144;ANT001580;B32
C0007145;ANT001580;B8
C0007146;ANT001580;N28
C0007147;ANT001580;N1
C0007148;ANT001580;B1
C0007149;ANT001580;N78
C0007150;ANT001581;B3
C0007151;ANT001581;B7
C0007152;ANT001581;B32
C0007153;ANT001581;B8
C0007154;ANT001581;N28
C0007155;ANT001581;N1
C0007156;ANT001581;B1
C0007157;ANT001581;N78
C0007158;ANT001582;B20
C0007159;ANT001582;N28
C0007160;ANT001582;N78
C0007161;ANT001583;B20
C0007162;ANT001583;N28
C0007163;ANT001583;N78
C0007164;ANT001584;B20
C0007165;ANT001584;N28
C0007166;ANT001584;N78
C0007167;ANT001585;GSM900
C0007168;ANT001585;B8
C0007169;ANT001585;B32
C0007170;ANT001585;B3
C0007171;ANT001585;B7
C0007172;ANT001585;B20
C0007173;ANT001585;N28
C0007174;ANT001585;N1
C0007175;ANT001585;B1
C0007176;ANT001585;N78
C0007177;ANT001586;GSM900
C0007178;ANT001586;B8
C0007179;ANT001586;B32
C0007180;ANT001586;B3
C0007181;ANT001586;B7
C0007182;ANT001586;B20
C0007183;ANT001586;N28
C0007184;ANT001586;N1
C0007185;ANT001586;B1
C0007186;ANT001586;N78
C0007187;ANT001587;GSM900
C0007188;ANT001587;B8
C0007189;ANT001587;B32
C0007190;ANT001587;B3
C0007191;ANT001587;B7
C0007192;ANT001587;B20
C0007193;ANT001587;N28
C0007194;ANT001587;N1
C0007195;ANT001587;B1
C0007196;ANT001587;N78
C0007197;ANT001588;GSM900
C0007198;ANT001588;B32
C0007199;ANT001588;B7
C0007200;ANT001588;B20
C0007201;ANT001588;N78
C0007202;ANT001589;GSM900
C0007203;ANT001589;B32
C0007204;ANT001589;B7
C0007205;ANT001589;B20
C0007206;ANT001589;N78
C0007207;ANT001590;GSM900
C0007208;ANT001590;B32
C0007209;ANT001590;B7
C0007210;ANT001590;B20
C0007211;ANT001590;N78
C0007212;ANT001591;B20
C0007213;ANT001591;B3
C0007214;ANT001591;N78
C0007215;ANT001592;B20
C0007216;ANT001592;B3
C0007217;ANT001592;N78
C0007218;ANT001593;B20
C0007219;ANT001593;B3
C0007220;ANT001593;N78
C0007221;ANT001594;B20
C0007222;ANT001594;B3
C0007223;ANT001594;N78
C0007224;ANT001595;B20
C0007225;ANT001595;B3
C0007226;ANT001595;N78
C0007227;ANT001596;B20
C0007228;ANT001596;B3
C0007229;ANT001596;N78
C0007230;ANT001597;N1
C0007231;ANT001597;B1
C0007232;ANT001597;B20
C0007233;ANT001597;N28
C0007234;ANT001598;N1
C0007235;ANT001598;B1
C0007236;ANT001598;B20
C0007237;ANT001598;N28
C0007238;ANT001599;N1
C0007239;ANT001599;B1
C0007240;ANT001599;B20
C0007241;ANT001599;N28
C0007242;ANT001600;B8
C0007243;ANT001600;B3
C0007244;ANT001600;B7
C0007245;ANT001600;N1
C0007246;ANT001600;B1
C0007247;ANT001600;N78
C0007248;ANT001601;B8
C0007249;ANT001601;B3
C0007250;ANT001601;B7
C0007251;ANT001601;N1
C0007252;ANT001601;B1
C0007253;ANT001601;N78
C0007254;ANT001602;B8
C0007255;ANT001602;B3
C0007256;ANT001602;B7
C0007257;ANT001602;N1
C0007258;ANT001602;B1
C0007259;ANT001602;N78
C0007260;ANT001603;B8
C0007261;ANT001603;B3
C0007262;ANT001603;B7
C0007263;ANT001603;N1
C0007264;ANT001603;B1
C0007265;ANT001603;N78
C0007266;ANT001604;B8
C0007267;ANT001604;B3
C0007268;ANT001604;B7
C0007269;ANT001604;N1
C0007270;ANT001604;B1
C0007271;ANT001604;N78
C0007272;ANT001605;B8
C0007273;ANT001605;B3
C0007274;ANT001605;B7
C0007275;ANT001605;N1
C0007276;ANT001605;B1
C0007277;ANT001605;N78
C0007278;ANT001606;B7
C0007279;ANT001606;N78
C0007280;ANT001606;B1
C0007281;ANT001606;B32
C0007282;ANT001607;B7
C0007283;ANT001607;N78
C0007284;ANT001607;B1
C0007285;ANT001607;B32
C0007286;ANT001608;B7
C0007287;ANT001608;N78
C0007288;ANT001608;B1
C0007289;ANT001608;B32
C0007290;ANT001609;GSM900
C0007291;ANT001609;B8
C0007292;ANT001609;B32
C0007293;ANT001609;N28
C0007294;ANT001609;N1
C0007295;ANT001610;GSM900
C0007296;ANT001610;B8
C0007297;ANT001610;B32
C0007298;ANT001610;N28
C0007299;ANT001610;N1
C0007300;ANT001611;GSM900
C0007301;ANT001611;B8
C0007302;ANT001611;B32
C0007303;ANT001611;N28
C0007304;ANT001611;N1
C0007305;ANT001612;GSM900
C0007306;ANT001612;B3
C0007307;ANT001612;B8
C0007308;ANT001612;B7
C0007309;ANT001612;B20
C0007310;ANT001612;N28
C0007311;ANT001612;B1
C0007312;ANT001612;N78
C0007313;ANT001613;GSM900
C0007314;ANT001613;B3
C0007315;ANT001613;B8
C0007316;ANT001613;B7
C0007317;ANT001613;B20
C0007318;ANT001613;N28
C0007319;ANT001613;B1
C0007320;ANT001613;N78
C0007321;ANT001614;GSM900
C0007322;ANT001614;B3
C0007323;ANT001614;B8
C0007324;ANT001614;B7
C0007325;ANT001614;B20
C0007326;ANT001614;N28
C0007327;ANT001614;B1
C0007328;ANT001614;N78
C0007329;ANT001615;GSM900
C0007330;ANT001615;B3
C0007331;ANT001615;B8
C0007332;ANT001615;B7
C0007333;ANT001615;B20
C0007334;ANT001615;N28
C0007335;ANT001615;B1
C0007336;ANT001615;N78
C0007337;ANT001616;GSM900
C0007338;ANT001616;B3
C0007339;ANT001616;B8
C0007340;ANT001616;B7
C0007341;ANT001616;B20
C0007342;ANT001616;N28
C0007343;ANT001616;B1
C0007344;ANT001616;N78
C0007345;ANT001617;GSM900
C0007346;ANT001617;B3
C0007347;ANT001617;B8
C0007348;ANT001617;B7
C0007349;ANT001617;B20
C0007350;ANT001617;N28
C0007351;ANT001617;B1
C0007352;ANT001617;N78
C0007353;ANT001618;B3
C0007354;ANT001618;B8
C0007355;ANT001618;B20
C0007356;ANT001618;N28
C0007357;ANT001618;N78
C0007358;ANT001619;B3
C0007359;ANT001619;B8
C0007360;ANT001619;B20
C0007361;ANT001619;N28
C0007362;ANT001619;N78
C0007363;ANT001620;B3
C0007364;ANT001620;B8
C0007365;ANT001620;B20
C0007366;ANT001620;N28
C0007367;ANT001620;N78
C0007368;ANT001621;GSM900
C0007369;ANT001621;B20
C0007370;ANT001621;B32
C0007371;ANT001622;GSM900
C0007372;ANT001622;B20
C0007373;ANT001622;B32
C0007374;ANT001623;GSM900
C0007375;ANT001623;B20
C0007376;ANT001623;B32
C0007377;ANT001624;GSM900
C0007378;ANT001624;B20
C0007379;ANT001624;B32
C0007380;ANT001625;GSM900
C0007381;ANT001625;B20
C0007382;ANT001625;B32
C0007383;ANT001626;GSM900
C0007384;ANT001626;B20
C0007385;ANT001626;B32
C0007386;ANT001627;GSM900
C0007387;ANT001627;B8
C0007388;ANT001627;N28
C0007389;ANT001627;N1
C0007390;ANT001627;N78
C0007391;ANT001628;GSM900
C0007392;ANT001628;B8
C0007393;ANT001628;N28
C0007394;ANT001628;N1
C0007395;ANT001628;N78
C0007396;ANT001629;GSM900
C0007397;ANT001629;B8
C0007398;ANT001629;N28
C0007399;ANT001629;N1
C0007400;ANT001629;N78
C0007401;ANT001630;GSM900
C0007402;ANT001630;B8
C0007403;ANT001630;N28
C0007404;ANT001630;N1
C0007405;ANT001630;N78
C0007406;ANT001631;GSM900
C0007407;ANT001631;B8
C0007408;ANT001631;N28
C0007409;ANT001631;N1
C0007410;ANT001631;N78
C0007411;ANT001632;GSM900
C0007412;ANT001632;B8
C0007413;ANT001632;N28
C0007414;ANT001632;N1
C0007415;ANT001632;N78
C0007416;ANT001633;GSM900
C0007417;ANT001633;B8
C0007418;ANT001633;B7
C0007419;ANT001633;B32
C0007420;ANT001633;B3
C0007421;ANT001633;B20
C0007422;ANT001633;N28
C0007423;ANT001633;N1
C0007424;ANT001633;B1
C0007425;ANT001634;GSM900
C0007426;ANT001634;B8
C0007427;ANT001634;B7
C0007428;ANT001634;B32
C0007429;ANT001634;B3
C0007430;ANT001634;B20
C0007431;ANT001634;N28
C0007432;ANT001634;N1
C0007433;ANT001634;B1
C0007434;ANT001635;GSM900
C0007435;ANT001635;B8
C0007436;ANT001635;B7
C0007437;ANT001635;B32
C0007438;ANT001635;B3
C0007439;ANT001635;B20
C0007440;ANT001635;N28
C0007441;ANT001635;N1
C0007442;ANT001635;B1
C0007443;ANT001636;B3
C0007444;ANT001636;B32
C0007445;ANT001636;B7
C0007446;ANT001636;B20
C0007447;ANT001636;N28
C0007448;ANT001637;B3
C0007449;ANT001637;B32
C0007450;ANT001637;B7
C0007451;ANT001637;B20
C0007452;ANT001637;N28
C0007453;ANT001638;B3
C0007454;ANT001638;B32
C0007455;ANT001638;B7
C0007456;ANT001638;B20
C0007457;ANT001638;N28
C0007458;ANT001639;B3
C0007459;ANT001639;B32
C0007460;ANT001639;B7
C0007461;ANT001639;B20
C0007462;ANT001639;N28
C0007463;ANT001640;B3
C0007464;ANT001640;B32
C0007465;ANT001640;B7
C0007466;ANT001640;B20
C0007467;ANT001640;N28
C0007468;ANT001641;B3
C0007469;ANT001641;B32
C0007470;ANT001641;B7
C0007471;ANT001641;B20
